INGRESO_BIN,CALIF_FINAL,EDAD,N_INTENTOS,TIEMPO_DESDE_EGRESO,CALIF_PROMEDIO_HIST,HA_INGRESADO_ANTES,PUNTAJE_MINEDU,ES_MIGRANTE,NIVEL_DIFICULTAD,COLEGIO_TIPO_GESTION,EGRESADO_RECIENTE_BIN,FACULTAD_COD,SEXO_COD,ANIO_POSTULA,ASISTENCIA,PARCIAL_1,PARCIAL_2
0,10.02,18.0,1,2,0.0,0,2.8,1,3,0,0,11,1,2017,0.84,9.6,8.3
0,11.215,18.0,2,2,10.02,0,2.8,1,3,0,0,11,1,2017,0.77,12.7,12.2
0,12.716,19.0,3,3,10.6175,0,2.8,1,3,0,0,11,1,2018,0.8,10.6,11.6
1,13.892,19.0,4,3,11.316999999999998,0,2.8,1,3,0,0,2,1,2018,0.91,15.8,16.1
0,2.331,17.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2016,0.81,8.5,7.4
0,1.612,18.0,1,1,0.0,0,6.900994407311418,1,3,0,1,11,1,2016,0.73,12.6,12.2
0,1.507,20.0,2,3,1.6119999999999999,0,6.900994407311418,1,3,0,0,11,1,2018,0.85,6.4,6.6
0,2.962,21.0,3,4,1.5595,0,6.900994407311418,1,3,0,0,11,1,2019,0.58,11.3,13.2
0,2.605,17.0,1,1,0.0,0,7.9,0,3,1,1,11,1,2017,0.67,9.0,8.7
0,1.729,18.0,1,2,0.0,0,7.1499999999999995,0,3,0,0,11,1,2025,0.86,8.2,9.0
1,14.098,22.0,1,5,0.0,0,6.900994407311418,1,5,1,0,4,1,2024,0.91,20.0,20.0
0,0.96,18.0,1,2,0.0,0,7.9,0,3,1,0,11,1,2016,0.55,9.7,8.7
0,8.714,18.0,1,2,0.0,0,7.1,0,3,0,0,11,1,2024,0.77,11.1,9.4
0,4.809,17.0,1,1,0.0,0,7.1,0,3,0,1,11,0,2023,1.0,13.4,11.4
0,4.086,19.0,1,3,0.0,0,6.900994407311418,1,3,0,0,11,1,2019,0.63,4.5,6.2
0,3.223,20.0,2,4,4.086,0,6.900994407311418,1,3,0,0,11,1,2020,0.78,3.3,4.2
0,6.562,17.0,1,1,0.0,0,6.4,0,3,0,1,11,1,2019,0.74,13.5,13.8
0,5.213,18.0,2,2,6.562,0,6.4,0,3,0,0,11,1,2020,0.85,9.5,9.0
1,16.092,21.0,1,4,0.0,0,7.9,0,5,0,0,1,1,2019,0.95,17.6,18.3
0,10.035,18.0,1,1,0.0,0,7.1,0,3,0,1,11,1,2023,0.85,10.7,11.0
0,1.879,19.0,1,3,0.0,0,6.7,0,3,0,0,11,1,2022,0.73,8.9,8.8
0,0.58,20.0,2,4,1.879,0,6.900994407311418,1,3,0,0,11,1,2023,0.7,14.3,13.5
0,0.331,20.0,3,4,1.2295,0,6.900994407311418,1,3,0,0,11,1,2023,0.79,10.6,10.1
0,0.344,22.0,1,4,0.0,0,3.2,1,3,0,0,11,0,2018,0.81,8.3,9.1
0,4.836,18.0,1,1,0.0,0,7.1499999999999995,0,3,1,1,11,0,2024,0.83,8.5,8.4
0,0.415,18.0,1,1,0.0,0,6.7,0,3,0,1,11,1,2020,0.8,9.0,10.5
0,0.593,18.0,1,1,0.0,0,7.1499999999999995,0,3,0,1,11,0,2024,0.99,7.5,8.4
0,12.642,18.0,1,2,0.0,0,6.900994407311418,1,3,0,0,11,1,2018,0.77,13.6,13.0
0,1.867,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,1.0,9.7,9.3
1,11.106,19.0,1,3,0.0,0,6.900994407311418,1,3,0,0,11,1,2024,0.96,15.8,16.8
0,7.164,18.0,1,2,0.0,0,7.1,0,3,0,0,11,0,2024,1.0,10.4,11.6
0,7.175,19.0,2,3,7.163999999999999,0,7.1,0,3,0,0,11,0,2025,0.7,13.0,13.2
0,5.49,18.0,1,1,0.0,0,7.1,0,3,0,1,11,1,2023,0.9,12.1,11.1
1,11.312,19.0,2,2,5.49,0,7.1,0,3,0,0,0,1,2024,0.94,14.8,14.6
1,15.184,17.0,1,1,0.0,0,6.85,0,5,0,1,1,1,2022,0.95,19.7,18.8
0,12.573,20.0,1,4,0.0,0,6.900994407311418,0,3,0,0,11,1,2021,0.85,13.0,14.5
1,12.887,21.0,2,5,12.573,0,6.900994407311418,0,3,0,0,11,1,2022,0.95,14.5,14.6
0,0.384,18.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2017,0.89,10.3,10.1
0,8.78,17.0,1,1,0.0,0,7.1499999999999995,0,3,1,1,11,1,2024,0.84,8.0,7.3
0,5.932,18.0,1,1,0.0,0,7.1499999999999995,0,3,0,1,11,0,2024,0.69,12.7,10.6
0,3.996,19.0,2,2,5.932,0,7.1499999999999995,0,3,0,0,11,0,2025,0.67,6.8,6.3
0,2.617,19.0,1,2,0.0,0,6.900994407311418,0,3,0,0,11,0,2022,0.75,7.4,7.4
0,1.339,17.0,1,1,0.0,0,7.9,0,3,1,1,11,0,2016,0.76,10.9,10.1
0,2.596,21.0,2,4,1.339,0,7.9,0,3,1,0,11,0,2019,0.54,11.4,12.2
0,3.397,18.0,1,2,0.0,0,7.1,0,3,0,0,11,1,2024,1.0,12.8,11.6
0,3.325,18.0,2,2,3.3969999999999994,0,7.1,0,3,0,0,11,1,2024,0.88,10.6,10.8
0,4.073,19.0,3,3,3.3609999999999998,0,7.1,0,3,0,0,11,1,2025,1.0,10.3,10.8
0,6.529,17.0,1,1,0.0,0,6.85,0,3,0,1,11,0,2022,0.52,12.0,11.8
1,12.742,18.0,2,2,6.529,0,6.85,0,5,0,0,4,0,2023,0.93,17.0,15.9
0,1.128,18.0,1,2,0.0,0,6.7,0,3,0,0,11,0,2021,0.95,7.2,7.1
0,9.032,18.0,2,2,1.1280000000000001,0,6.7,0,3,1,0,11,0,2021,0.89,6.2,5.1
0,11.516,19.0,3,3,5.080000000000001,0,6.7,0,3,1,0,11,0,2022,0.65,2.7,2.6
1,13.561,19.0,4,3,7.225333333333334,0,6.7,0,3,1,0,11,0,2022,0.97,14.3,14.6
0,10.081,18.0,1,2,0.0,0,7.0,0,3,0,0,11,1,2022,0.85,13.0,12.9
0,9.538,18.0,2,2,10.081,0,7.0,0,3,0,0,11,1,2022,0.83,10.8,10.0
1,11.108,19.0,3,3,9.8095,0,7.0,0,3,0,0,11,1,2023,1.0,15.0,14.4
0,4.318,18.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2017,0.91,9.6,11.2
0,7.541,19.0,2,3,4.318,0,7.9,0,3,0,0,11,1,2018,0.72,9.5,11.1
0,9.949,19.0,3,2,5.9295,0,7.9,0,3,0,0,11,1,2018,0.65,13.6,13.4
0,12.695,19.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2017,0.87,13.3,12.6
0,13.851,19.0,2,2,12.694999999999999,0,7.9,0,3,0,0,11,1,2017,0.89,7.9,7.8
0,2.532,18.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2019,0.74,12.2,10.9
0,7.062,19.0,2,1,2.532000000000001,0,6.7,0,3,0,1,11,1,2020,0.96,12.5,11.8
0,3.875,18.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2022,0.86,11.0,11.9
0,5.124,19.0,2,2,3.874999999999999,0,6.85,0,3,0,0,11,1,2023,1.0,10.4,11.5
0,3.984,19.0,3,2,4.4995,0,6.85,0,3,0,0,11,1,2023,0.75,10.3,11.4
0,0.278,19.0,1,2,0.0,0,7.0,0,3,1,0,11,0,2022,0.67,5.7,4.3
0,4.458,19.0,1,3,0.0,0,7.0,0,3,0,0,11,1,2023,0.73,5.5,5.8
0,7.571,20.0,2,4,4.458,0,7.0,0,3,0,0,11,1,2024,0.6,11.4,11.7
0,5.443,20.0,3,4,6.014500000000001,0,7.0,0,3,0,0,11,1,2024,0.85,6.6,6.1
0,9.503,21.0,4,5,5.824000000000001,0,7.0,0,3,0,0,11,1,2025,0.88,5.9,7.1
0,6.482,20.0,1,3,0.0,0,7.9,0,3,1,0,11,1,2019,0.64,4.2,6.4
0,9.608,17.0,1,1,0.0,0,6.7,0,3,0,1,11,1,2020,0.98,8.2,7.9
1,4.217,18.0,2,2,9.608,0,6.7,0,4,1,0,5,1,2021,0.95,18.0,19.5
0,6.495,18.0,1,1,0.0,0,7.1,0,3,0,1,11,1,2023,0.9,10.5,9.4
0,4.738,19.0,2,2,6.495,0,7.1,0,3,0,0,11,1,2024,0.75,11.5,11.3
0,8.422,19.0,3,2,5.6165,0,7.1,0,3,0,0,11,1,2024,0.83,8.4,8.6
1,11.02,20.0,4,3,6.551666666666667,0,7.1,0,2,0,0,7,1,2025,0.96,15.4,17.0
0,9.264,18.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2023,0.76,11.5,10.1
0,12.948,18.0,2,2,9.264,0,6.85,0,3,0,0,11,1,2023,0.65,10.6,12.3
1,14.351,19.0,3,3,11.106000000000002,0,6.85,0,5,0,0,1,1,2024,0.92,17.7,16.1
0,0.511,18.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2022,0.73,10.1,11.1
0,1.868,19.0,2,2,0.5109999999999999,0,6.85,0,3,0,0,11,1,2023,0.85,4.4,4.6
0,1.306,20.0,3,3,1.1895000000000002,0,6.85,0,3,0,0,11,1,2024,0.83,9.4,10.6
0,1.777,21.0,4,4,1.2283333333333333,0,6.85,0,3,0,0,11,1,2025,0.88,7.9,8.0
0,1.706,18.0,1,2,0.0,0,6.900994407311418,0,3,0,0,11,0,2022,0.86,13.2,13.4
0,12.491,18.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2017,0.76,8.0,9.6
0,8.828,18.0,1,2,0.0,0,6.85,0,3,1,0,11,1,2023,0.97,10.3,10.3
1,11.825,18.0,1,2,0.0,0,4.3,1,3,0,0,0,0,2019,1.0,13.2,14.0
0,2.779,20.0,1,3,0.0,0,7.1,0,3,0,0,11,1,2025,0.8,14.0,12.6
0,1.498,17.0,1,1,0.0,0,6.4,0,3,0,1,11,1,2019,0.76,4.5,4.1
0,5.331,18.0,2,2,1.4980000000000002,0,6.4,0,3,0,0,11,1,2020,0.76,11.0,10.5
0,0.0,19.0,3,4,3.4145000000000003,0,6.85,0,3,0,0,11,1,2021,0.81,9.2,9.2
0,11.307,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,0.51,9.3,7.8
0,13.666,18.0,2,2,11.306999999999999,0,6.85,0,3,0,0,11,1,2019,0.68,10.2,10.4
0,14.531,18.0,3,2,12.486500000000003,0,6.85,0,3,0,0,11,1,2019,1.0,11.9,12.9
1,15.895,19.0,4,3,13.168000000000001,0,6.85,0,5,0,0,1,1,2020,0.94,20.0,20.0
0,3.248,19.0,1,2,0.0,0,7.1,0,3,0,0,11,1,2024,0.68,11.9,12.6
0,2.179,19.0,1,3,0.0,0,3.8,1,3,0,0,11,1,2016,0.98,9.5,8.7
0,3.53,20.0,2,4,2.179,0,3.8,1,3,0,0,11,1,2017,0.87,6.8,8.1
0,3.076,21.0,3,5,2.8545,0,3.8,1,3,1,0,11,1,2018,0.69,9.2,8.6
0,3.371,21.0,4,5,2.928333333333333,0,3.8,1,3,1,0,11,1,2018,0.74,12.3,13.3
0,2.762,18.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2023,1.0,6.7,8.9
0,9.27,19.0,1,2,0.0,0,6.4,0,3,0,0,11,1,2020,0.68,10.9,10.8
0,0.462,20.0,2,3,9.27,0,6.4,0,3,0,0,11,1,2021,1.0,10.2,10.2
0,4.421,19.0,1,2,0.0,0,6.85,0,3,1,0,11,0,2019,0.77,7.5,7.1
0,0.315,21.0,2,4,4.421,0,6.85,0,3,1,0,11,0,2021,0.59,8.8,8.4
0,8.012,18.0,1,2,0.0,0,6.4,0,3,0,0,11,0,2020,1.0,8.9,8.6
0,0.0,19.0,2,3,8.012,0,6.4,0,3,0,0,11,0,2021,0.91,9.4,9.2
0,10.605,19.0,3,3,4.006,0,6.4,0,3,0,0,11,0,2021,1.0,11.0,11.3
1,11.505,20.0,4,4,6.205666666666666,0,6.4,0,3,0,0,0,0,2022,1.0,15.1,13.9
0,5.997,19.0,1,2,0.0,0,6.7,1,3,0,0,11,0,2021,0.92,11.1,13.8
0,7.165,20.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2016,0.82,8.1,8.9
0,7.447,21.0,2,3,7.165,0,7.9,0,3,0,0,11,1,2017,0.67,13.6,13.6
0,14.194,21.0,3,3,7.306,0,7.9,0,3,0,0,11,1,2017,0.71,13.6,12.3
0,6.811,19.0,1,2,0.0,0,7.1,0,3,0,0,11,1,2024,0.53,7.3,6.0
0,12.519,20.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2019,0.61,6.3,7.5
0,13.022,21.0,2,4,12.519,0,7.9,0,3,0,0,11,1,2020,0.83,11.8,12.2
1,13.21,22.0,3,5,12.770500000000002,0,7.9,0,4,0,0,5,1,2021,0.95,18.9,17.3
0,9.859,19.0,1,1,0.0,0,6.4,0,3,0,1,11,1,2019,0.51,10.8,10.3
0,6.172,19.0,2,2,9.858999999999998,0,6.85,0,3,0,0,11,1,2019,0.64,7.8,6.6
0,9.574,17.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2016,0.68,9.1,10.2
0,10.854,18.0,2,2,9.573999999999998,0,7.9,0,3,0,0,11,1,2017,0.77,8.5,9.6
1,11.904,18.0,3,2,10.214,0,7.9,0,3,0,0,2,1,2017,0.98,16.5,16.6
0,6.229,19.0,1,2,0.0,0,6.4,0,3,0,0,11,0,2020,0.84,6.3,6.2
0,0.0,20.0,2,3,6.229,0,6.4,0,3,0,0,11,0,2021,0.75,9.2,10.2
0,8.739,20.0,1,4,0.0,0,6.4,0,3,0,0,11,1,2022,0.67,6.3,7.7
0,9.816,19.0,1,3,0.0,0,7.9,0,3,0,0,11,0,2019,0.7,8.1,7.8
0,11.475,20.0,2,4,9.816,0,7.9,0,3,0,0,11,0,2020,0.86,9.2,9.7
0,1.087,21.0,3,5,10.6455,0,7.9,0,3,0,0,11,0,2021,0.6,10.7,10.8
1,12.338,19.0,1,2,0.0,0,7.1,0,5,0,0,6,1,2024,0.98,20.0,19.6
1,15.069,20.0,2,3,12.338,1,7.1,0,3,0,0,11,1,2025,0.97,15.2,14.6
0,6.318,18.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2016,1.0,5.7,4.9
1,14.541,19.0,2,3,6.318000000000001,0,7.9,0,5,0,0,6,1,2017,0.9,20.0,20.0
0,0.898,17.0,1,1,0.0,0,7.0,0,3,0,1,11,1,2021,0.67,7.8,7.7
0,1.721,18.0,2,2,0.8980000000000001,0,7.0,0,3,0,0,11,1,2022,1.0,8.0,8.3
0,2.134,18.0,1,2,0.0,0,6.7,0,3,0,0,11,1,2021,0.5,10.1,11.2
0,7.682,19.0,1,2,0.0,0,6.900994407311418,1,3,0,0,11,1,2020,0.79,8.6,8.5
0,3.675,19.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2018,0.93,10.3,11.7
0,4.206,19.0,2,2,3.675,0,7.9,0,3,0,0,11,1,2018,0.93,10.8,10.5
0,10.003,20.0,3,3,3.9405,0,7.9,0,3,0,0,11,1,2019,0.69,7.5,7.4
0,10.88,20.0,4,3,5.961333333333333,0,7.9,0,3,0,0,11,1,2019,0.83,8.9,9.3
0,7.476,21.0,5,4,7.191000000000001,0,7.9,0,3,0,0,11,1,2020,0.89,9.0,10.0
0,6.053,22.0,6,5,7.248,0,7.9,0,3,0,0,11,1,2021,0.69,11.8,12.0
1,12.404,22.0,7,5,7.048833333333334,0,7.9,0,4,0,0,5,1,2021,0.91,18.1,17.9
1,13.735,20.0,1,4,0.0,0,2.8,1,4,0,0,3,1,2019,0.99,19.3,20.0
0,2.162,18.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2018,0.69,7.1,7.8
0,5.998,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2022,0.69,7.6,8.3
0,10.721,18.0,2,2,5.998000000000001,0,6.85,0,3,0,0,11,1,2023,0.73,13.4,14.3
0,11.59,18.0,3,2,8.3595,0,6.85,0,3,0,0,11,1,2023,1.0,11.1,11.5
0,12.828,19.0,4,3,9.436333333333334,0,6.85,0,3,0,0,11,1,2024,0.82,12.6,15.2
1,15.164,19.0,5,3,10.28425,0,6.85,0,5,0,0,1,1,2024,1.0,19.4,19.8
0,3.853,18.0,1,2,0.0,0,6.900994407311418,1,3,0,0,11,1,2016,0.86,4.5,3.8
1,8.676,18.0,1,2,0.0,0,7.0,0,2,0,0,7,1,2022,1.0,13.1,13.1
0,12.476,21.0,1,5,0.0,0,7.9,0,3,1,0,11,0,2016,0.5,14.0,13.5
0,4.018,19.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2023,0.82,9.7,9.2
0,11.893,18.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2019,0.71,5.5,6.2
0,11.401,18.0,2,2,11.893,0,6.85,0,3,0,0,11,1,2019,0.87,9.5,7.9
0,6.595,19.0,3,3,11.647,0,6.85,0,3,0,0,11,1,2020,1.0,9.1,7.6
0,5.203,18.0,1,2,0.0,0,6.85,0,3,0,0,11,0,2019,0.5,4.2,2.9
0,5.644,20.0,1,3,0.0,0,7.9,0,3,0,0,11,0,2017,0.77,6.8,6.7
0,2.787,19.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2016,0.84,6.6,5.1
0,1.697,20.0,2,4,2.787,0,7.9,0,3,0,0,11,1,2017,0.61,5.5,4.9
0,2.146,18.0,1,2,0.0,0,6.4,0,3,0,0,11,1,2020,0.7,10.7,10.9
0,9.745,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,0.64,7.8,6.7
1,14.886,17.0,2,1,9.745000000000001,0,6.85,0,3,0,1,11,1,2018,0.92,16.0,16.3
0,12.425,20.0,1,4,0.0,0,7.9,0,3,0,0,11,1,2019,0.91,8.5,9.8
0,13.855,21.0,1,5,0.0,0,7.9,0,3,0,0,11,1,2017,0.65,10.2,10.2
0,14.625,21.0,2,5,13.855,0,7.9,0,3,0,0,11,1,2017,0.73,10.6,10.0
0,0.0,19.0,1,2,0.0,0,6.7,0,3,0,0,11,1,2021,0.97,13.7,13.0
0,2.635,21.0,1,5,0.0,0,4.0,1,3,0,0,11,1,2024,0.69,6.8,6.5
0,11.209,17.0,1,1,0.0,0,6.900994407311418,1,3,0,1,11,1,2023,0.59,10.4,9.3
1,13.59,18.0,2,2,11.209,0,6.900994407311418,1,5,0,0,4,1,2024,0.96,19.3,20.0
0,7.026,18.0,1,1,0.0,0,2.3,1,3,0,1,11,1,2020,0.81,6.4,6.6
0,8.444,19.0,2,3,7.026,0,2.7,1,3,0,0,11,1,2021,0.87,10.9,10.6
1,9.351,20.0,3,4,7.735,0,2.7,0,3,0,0,11,1,2022,0.99,15.0,15.0
0,0.797,20.0,1,5,0.0,0,7.9,0,3,0,0,11,1,2018,0.72,15.2,14.8
0,5.804,18.0,1,1,0.0,0,7.1,0,3,0,1,11,1,2023,0.7,4.7,3.2
0,6.57,19.0,2,2,5.804,0,7.1,0,3,0,0,11,1,2024,0.5,5.6,5.1
0,7.924,19.0,3,2,6.187000000000001,0,7.1,0,3,0,0,11,1,2024,0.87,6.6,5.2
0,8.245,20.0,4,3,6.766000000000001,0,7.1,0,3,0,0,11,1,2025,1.0,6.7,6.2
0,6.406,20.0,1,3,0.0,0,6.85,0,3,0,0,11,1,2024,0.61,10.7,10.5
0,8.059,20.0,2,3,6.406000000000001,0,6.85,0,3,0,0,11,1,2024,0.61,13.9,12.9
0,8.546,21.0,3,4,7.232499999999998,0,6.85,0,3,0,0,11,1,2025,0.6,12.3,12.5
0,6.007,18.0,1,2,0.0,0,6.7,0,3,0,0,11,0,2021,0.7,10.0,10.9
0,0.098,19.0,1,3,0.0,0,6.4,0,3,0,0,11,1,2021,0.88,9.4,11.3
0,4.836,20.0,2,4,0.09799999999999986,0,6.4,0,3,0,0,11,1,2022,0.74,7.9,8.5
0,7.841,21.0,3,5,2.467,0,6.4,0,3,0,0,11,1,2023,0.87,10.4,11.5
1,14.589,20.0,1,4,0.0,0,6.900994407311418,0,3,0,0,10,0,2017,0.95,15.4,15.2
1,10.275,17.0,1,1,0.0,0,7.1499999999999995,0,3,0,1,2,1,2024,0.96,15.4,14.2
0,0.486,19.0,1,2,0.0,0,6.900994407311418,1,3,0,0,11,1,2021,0.57,7.5,6.3
0,5.897,18.0,1,2,0.0,0,7.9,0,3,0,0,11,0,2018,0.64,6.4,6.2
0,4.174,19.0,2,3,5.897000000000001,0,7.9,0,3,0,0,11,0,2019,0.68,9.5,9.3
0,3.702,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,0.75,9.4,10.4
0,4.876,19.0,2,3,3.701999999999999,0,6.85,0,3,0,0,11,1,2020,0.75,7.9,7.4
0,7.366,20.0,3,4,4.289,0,6.85,0,3,0,0,11,1,2021,0.85,7.5,7.5
0,7.682,19.0,1,3,0.0,0,7.1,0,3,0,0,11,1,2025,0.89,14.1,14.5
0,4.402,17.0,1,1,0.0,0,6.4,0,3,0,1,11,1,2019,0.69,12.9,11.9
0,1.49,18.0,2,2,4.402,0,6.4,0,3,0,0,11,1,2020,0.69,6.4,5.7
0,9.493,17.0,1,1,0.0,0,2.8,1,3,0,1,11,1,2016,0.71,8.9,8.9
0,10.168,18.0,2,2,9.493000000000002,0,2.8,1,3,0,0,11,1,2017,0.95,6.0,5.3
0,13.327,18.0,3,2,9.8305,0,2.8,1,3,0,0,11,1,2017,0.81,4.8,5.8
0,1.618,19.0,4,3,10.996,0,2.8,1,3,0,0,11,1,2018,0.78,14.9,15.8
0,1.421,19.0,5,3,8.6515,0,2.8,1,3,0,0,11,1,2018,0.8,13.1,12.7
0,8.209,18.0,1,2,0.0,0,6.900994407311418,1,3,1,0,11,1,2020,1.0,7.8,8.1
0,1.142,19.0,2,3,8.209,0,6.900994407311418,1,3,1,0,11,1,2021,1.0,12.5,14.2
1,10.746,19.0,3,3,4.6755,0,6.900994407311418,0,4,1,0,5,1,2021,0.95,16.0,15.0
0,6.939,17.0,1,1,0.0,0,6.900994407311418,0,3,0,1,11,1,2021,0.79,4.6,4.6
0,12.153,20.0,1,3,0.0,0,6.900994407311418,1,3,0,0,11,1,2023,1.0,11.5,10.3
1,12.591,20.0,2,3,12.153,0,6.900994407311418,1,5,0,0,4,1,2023,0.93,20.0,20.0
0,4.482,17.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2017,0.88,10.4,8.2
0,2.46,18.0,2,1,4.482,0,6.85,0,3,0,1,11,1,2018,0.79,16.9,17.1
0,6.113,18.0,3,2,3.4709999999999996,0,7.9,0,3,0,0,11,1,2018,0.87,13.4,14.0
0,4.807,16.0,1,1,0.0,0,6.900994407311418,0,3,0,1,11,1,2019,0.78,9.1,8.8
0,10.125,19.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2018,0.65,13.0,13.1
0,10.152,19.0,2,3,10.125000000000002,0,7.9,0,3,0,0,11,1,2018,0.89,4.6,3.5
0,11.317,20.0,3,4,10.1385,0,7.9,0,3,0,0,11,1,2019,0.93,10.7,10.8
0,10.423,20.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2018,0.65,10.7,11.6
0,0.718,16.0,1,1,0.0,0,6.85,0,3,1,1,11,1,2018,0.72,11.2,12.4
0,1.949,17.0,1,1,0.0,0,4.7,0,3,0,1,11,1,2021,0.69,8.1,7.7
0,4.465,17.0,1,1,0.0,0,7.0,0,3,1,1,11,1,2021,0.96,10.4,9.4
0,1.176,17.0,1,1,0.0,0,7.0,0,3,0,1,11,1,2021,0.68,11.5,10.1
0,0.0,21.0,1,5,0.0,0,6.900994407311418,1,3,0,0,11,1,2019,1.0,3.6,4.8
0,9.549,18.0,1,2,0.0,0,7.9,0,3,0,0,11,0,2018,0.84,8.6,8.0
0,12.003,19.0,2,3,9.549,0,7.9,0,3,0,0,11,0,2019,0.85,7.1,6.6
1,13.73,20.0,3,4,10.775999999999998,0,7.9,0,3,0,0,0,0,2020,0.91,16.2,14.0
1,12.55,18.0,1,1,0.0,0,7.1499999999999995,0,5,0,1,6,1,2024,0.99,18.2,17.8
0,7.472,19.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2018,0.83,7.9,10.7
0,4.659,19.0,1,2,0.0,0,6.4,0,3,0,0,11,1,2020,0.7,6.7,8.6
0,0.247,20.0,2,3,4.659,0,6.4,0,3,0,0,11,1,2021,0.67,9.7,9.7
0,9.448,20.0,1,4,0.0,0,6.4,0,3,0,0,11,1,2022,0.63,6.5,7.9
0,5.322,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,0.6,8.8,8.2
0,8.199,18.0,2,2,5.322000000000001,0,6.85,0,3,0,0,11,1,2019,0.88,8.6,10.1
0,9.381,18.0,3,2,6.7605,0,6.85,0,3,0,0,11,1,2019,0.79,10.9,11.1
0,11.656,19.0,4,3,7.634,0,6.85,0,3,0,0,11,1,2020,0.79,10.2,10.9
0,8.382,18.0,1,2,0.0,0,4.9,0,3,0,0,11,1,2024,0.73,9.8,9.3
1,9.494,19.0,2,3,8.381999999999998,0,4.9,1,3,0,0,2,1,2025,0.93,14.8,15.3
0,1.102,18.0,1,2,0.0,0,6.7,0,3,0,0,11,0,2021,0.71,10.1,13.1
0,0.499,20.0,1,2,0.0,0,1.6,1,3,0,0,11,1,2025,0.76,8.4,9.4
0,7.145,18.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2019,0.82,8.7,8.1
0,5.131,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2022,0.8,7.5,5.3
0,4.497,18.0,2,2,5.131,0,6.85,0,3,0,0,11,1,2023,0.68,6.9,6.2
0,5.129,18.0,1,2,0.0,0,7.9,0,3,0,0,11,0,2017,0.78,5.9,6.0
0,3.534,22.0,1,5,0.0,0,6.4,0,3,0,0,11,1,2023,0.7,12.2,11.7
0,8.935,18.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2017,0.94,10.2,10.0
0,9.319,19.0,2,3,8.935,0,7.9,0,3,0,0,11,1,2018,1.0,8.7,9.7
0,6.697,19.0,3,3,9.127,0,7.9,0,3,0,0,11,1,2018,0.71,9.3,7.5
0,2.648,20.0,4,4,8.317,0,7.9,0,3,0,0,11,1,2019,0.74,12.3,12.2
0,2.609,17.0,1,1,0.0,0,1.5,1,3,0,1,11,0,2017,0.9,9.8,10.3
0,2.077,19.0,1,2,0.0,0,6.900994407311418,1,3,0,0,11,1,2024,0.63,7.1,4.5
0,12.838,21.0,1,4,0.0,0,6.900994407311418,1,3,0,0,11,1,2016,0.79,8.0,7.0
1,12.607,22.0,2,5,12.838000000000001,0,3.2,1,4,0,0,5,1,2017,0.96,15.9,17.1
0,0.285,18.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2023,1.0,10.6,10.5
1,12.984,21.0,1,4,0.0,0,7.9,0,2,0,0,7,1,2016,0.97,11.6,12.1
0,7.546,18.0,1,2,0.0,0,7.1,0,3,0,0,11,1,2024,0.98,8.8,8.0
0,0.861,18.0,2,2,7.546,0,7.1,0,3,0,0,11,1,2024,0.76,5.9,4.8
0,4.344,19.0,1,2,0.0,0,7.0,0,3,0,0,11,1,2022,0.82,10.7,10.6
0,12.807,19.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2019,0.75,10.0,11.5
0,9.809,20.0,2,4,12.807,0,7.9,0,3,0,0,11,1,2020,1.0,10.1,9.7
0,1.816,21.0,3,5,11.308,0,7.9,0,3,0,0,11,1,2021,0.81,5.9,5.9
0,2.607,21.0,4,5,8.144,0,7.9,0,3,0,0,11,1,2021,0.96,7.8,8.2
0,1.858,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,1.0,7.1,8.0
